comment,label
Təbrik edirəm,2
Sağ ol var ol eziz Prezidentimiz var olsun ordumuz bu möhteşem olanı işleyenler allah kömeyimiz olsun,2
"Siyasi ,hərbi qələbəmizlə dünyada birinciyik 💙❤💚",2
İlham əliyev niyə deyirsiniz ki Xankəndi ermənilərindi?????  23.20 Onda Qarzbağ necə Azərbaycan olur?????,1
"Şükür, Allah razı olsun",2
AĞDAMLILARI TƏBRİK EDİRƏM,2
Yawasin Ali Baw Komandan,2
mənədə atam da cox doğmadır cünki orda hərbi xidmətdə olmuşuq,1
Bizim millet çox sebrsizdi. Bezileri torpagı satdın deyirdiler hanı onlar. Niye bir az sebrli olmursuz inşallah ki zamanla o biri rayonlarda temizlenecek o viruslardan. Bu heyatda en yaxşı şey sebrdir. Allah sebrli insanları sevir. Çalışınki axır sozunuzu evvel deyib sonradan peşman olmayasınız,1
"Xankendi onlarin sheheri deyil,cenab prezident!",2
Çox yaşa!,2
Saq olun var olun Yaşasın azad Azerbaijan yaşasın Ali Baş Komandan allah şehitlerimizi nur içinde yatırsın,2
QARABAĞ AZƏRBAYCANDIR❗🇦🇿🇹🇷🇵🇰,1
"Disslike atanlar erməni və tərəfdaşlarıdı!
Eşq olsun Azərbaycan prezidentinə və Azərbaycan xalqına!
Bütün şəhidlərimizə Allah rəhmət eləsin!
Qazilərimizə Allah şəfa versin!",2
Allahdan  sənə can sağlığı arzulayıram İlham əliyev ...🙏,2
Ermeni generalları dusonka dayandı😂😂😂,1
Allah sizi qorusun,2
Ewg olsun Ali baw komandana,2
Ureysen canab Aliyevi Allaha qorusun,2
XANKƏNDİ ŞƏHƏRİ SATMİSAN HƏ,0
"Gozunuz aydin Azerbaycan! Butun shehidleri Allah rehmet elesin, analara atalara sebr versin! Qarabag Azerbaycandir",2
Allah size can sagligi versi,2
Nəyə görə Rus sülhməramlıları Xankəndinə Erməniləri köçürür? Səbəb?,1
Biz həmişə sizinləyik cənab prezident!İlhamla ireli.ALLAH lənət eləsin müxalifətə.O şərəfsizlərin zülmü idi çəkirdik neçə illərdi!!!,1
Yawasin cenab ilham eliyev sizinle fexr edirik,2
Həmişə məğrur prezidentim🙏,2
"SALAM! AGDAMLILARI TEBRIK EDIREM! AMMA NE QEDER KI, RUSIYA BIZIM TORPAGIMIZDADIR GOZUMUZE RAGAT YUXU GEDE BILMEZ! NE QEDER KI, RUSIYA BIZI OZ ESARETINE ALMAYIB, TURKIYE AGIRLIGINI QOYMALI VE BIZ BIR DOVLET, BIR MILLET, BIR IDARE SISTEMI OLMALIYIQ! BAYRAGIMIZ QALMAQ SERTI ILE AZERBAYCAN BAGIMSIZ TURK CUMHURIYYETI OLMALI, BUNUN NETICESINDE RUSIYA TORPAGIMIZDAN REDD OLMALI, ZAMANLA GUNEY AZERBAYCAN DA BIRLESMELI VE BOYUK TURKIYE DOVLETI, TURAN BIRLIYI YARADILMALIDIR! YASASIN TURKIYE, TURAN DOVLETI, YASASIN RECEB TAYYIB ERDOGAN!♥️🇦🇿🤘🇹🇷🤲🕋",1
Bircə əsirlikdə olanlarımızı da azad edə bilsəydik... 😔 😔 😔,1
Kisisen men olum ILHAM qaga hemise bayraqin uca olacaq insallah.,2
Butun qururumuzu fexrimizi puc etdiz adam sevnede bilmir ermeni geti rus geldi ve ozuyle yene ermenileride getirdi,2
Yığışın))) qaqalar))),1
Eşq olsun ,2
Allah sizi var    elesin Biz sizinleyiy,2
"Sağolu,Varolun Cənab Ali baş komandan.Allah yar və yardımcımız olsun.Amin",2
Salam Aqdam gözel Agdam,2
Sizi verene qurban olum. Gözel ve qetiyyetli serkerde çıxışıdır.. 👍,2
"Mənim Prezidentim 😍 qürur duyuram sizinlə ♥️🇦🇿🇦🇿♥️.
Yaşasin Azərbaycanimiz ♥️🇦🇿🇦🇿♥️",2
"Çox təmkinli, çox dəqiq, çox mükəmməl bir çıxışdırçıxışdır. Ma şa Allah",2
"Halal olsun Sizə hər şey!!! Sözün əsl mənasında Lider. Səngərlərdə əsgərlərimiz, siyasi arenada Siz döyüşdünüz və qalib oldunuz!❤",2
Sən dahi şəxsin oğlusan,2
Yaşasın Cənab Ali Baş Komandan,2
Bu alt yazılar kəllə mayallaq yazılır😁,1
Nə istəyirik edirik ))) kef edirik 😀,1
MƏN ŞƏXSƏN SİZİN ARXANIZDAYAM,1
Cənab Ali Ali Baş  Komandan Allah Sizi qorusun.Siz Xalqımızın Xilaskarı və Fəxrisiniz.,2
Mən sizə uzun ömür arzu edirəm. Yaşayin və Azərbaycana prezidentlik edin. Mən belə prezidentimlə fəxr edirəm. 🇦🇿🇦🇿🇦🇿👍,2
Diline qurban! Hemişe şad xeber olasınız!,2
Şükür. Allah böyükdür. Səbri də gözəldir.,2
Var olsun bas kamandan var olsun azarbaycan ordusu asgari,2
Ay mawallah Allah qorusun esgerlermizi,2
Irandan gorxursan?,1
BÜTÜN Kelbecerliler gözünüz aydın olsun bütöv Azerbaycan gözün aydın allah qazilerimize sefa şehidlerimize qeni qeni rehmet elesin ruhları şad olsun,2
"Yaşa menim Ali Baş Kamandirim var ol biz fəxr edirik ki, Azerbaycanllylq Sizin kimi Liderimiz var var olun Allah sizi qorusun🤲",2
"Cənab Prezident ,siz sonacan dursaz  biz vətən oğulları az da olsaq sizin yanınızdayıq. Ancaq xahiş edirik siz bizi bu yolda ,yarı yolda qoymayın. Canımız qəlbimiz sizinlədir!",2
Xocali.Xankendi..Kelbecer.Xocavend..?....ne oldu..?,1
Qonşularla bağlı çoxx gözəl qeyd elədiz,2
Canim prezidentin RƏBBİM səni qorusun🤲,2
Cirt,0
Ewq olsun Pirizdent Ilan Eliyeve tarix yazdiz siz 🙏 size,2
"Qürur duydum, Cənab Ali Baş Komandan, UCA ALLAH Sizi və xalqımızı qorusun! Şəhidlərimizin ruhu şad olsun!",2
Cenab Prezident  torpağlarımızı azad etdiz çox sagolun  xaiş edirem bu herbi veziyetide leğv edin  mümkünse  evde adamın üreyi parttıyır hemdeki propkalar güclenib herbi veziyete göre oduki çox eziyet çekirik       adam heç inana bilmirki torpağlarımız başda Şuşayla gayıdıb  sanki yuxudu    Şükr olsun Allaha,2
"Bugün ermənistan Garabağa 30 min erməni doldurur, Fransa senası Garabağı müstəgil ölkə tanımağı gəbul etdi.",1
Heyif wehidlermize men wehid olsaydim rus ordusuna gore qanmi halal etmerem,1
Yaşasın ilham əliyev əsgərlərimiz,2
Təbrik edirəm,2
Cox saq olun Ali bas komandanimiz Allah komeyiniz olsun,2
Çox sağ olun mənim qəhrəman prezidentim səni öpürəm bir ana kimi bir Qarabağlı kimi,2
"Əziz Prezidentim, Dahi Prezidentim! O gün olsun Kəlbəcər xalqını  təbrik edəsiniz.ALLAH sizi qorusun. Amma mənim ürəyimdə bir arzum var sizinlə canlı- canlı görüşüm. İnşALLAH  arzuma çataram.🙏",2
Qazaxın 7 kəndi qaytarıldı ?,1
Nece sevirem men Ilham Eliyevi. Qurur duyuram.,2
Bir sual verim bu kasıbları başa düşürəm çünki məcbur getməlidirlər burda onsuzda imkanları yoxdur amma o biraz imkanları olanlar gedəcəklər görəsən? Çünki bir neçə nəfər var ki imkanı var biraz deyirlər ki biz gedən deyilik,1
Rəsmi açıqlamanı da utanmadan deyirlər bizim Oğullar əsgər getmək üçün neynirdilər,0
Butun AZERBAYCANLİLAR SİZİ TEBRİK EDİREM,2
Ağdam -Xankəndi -Şuşa yolu niyə bağlıdı bilən var ?,1
dəqiqədə çaşır.  Qarabağa onların deyir. Yəni ermənilərin,1
Eziz Atam sizi çox sevirem allah qorusun Sizi,2
Maşallax olsun!!! Allax qorusun azerbaycan xalqin  ve Prezidentimizi!!! Salam soyleyirem hamiviza İsvecreden❤️🇦🇿💪🏻,2
Qarabagi ermenilerden aldix rusdara verdik,1
Yasa Prezidentim Yasa Milletinle Bas basa her ne dedin Duz dedin,2
"Bes Xocali,Xocavend,Xankendi,Agdere",1
Allah səni qorusun Ali baş komandan.,2
"CAAANNN SƏNƏ QURBAN OLUM İLHAM ,YENƏ BU CƏLLADLAR BAŞİNA CÖKÜR ",2
"Bizim prezident 😎 qoçu imişaaa ləzzət eləyir 😆mən heç bilməzdimki ondan belə cümlələr çıxa, sağolsun arada belə lazımdı o yumruğu avropanın təpəsinə vurmalıdı vururda, əlləriviz var olsun 💪 qüvvətli olasız",2
Bu Fransa ne atlanib dusur .700 min azerbaycanli didergin olanda bu dudukler bele el ayaga dusmediler .Bunlari paslat etmek Turke dusnendi bunlar .,1
Yawsan cənab pirizdentimiz👍👊,2
👍Cənab Prezident biz sizinləyik Təbriklər!! Qarabağ Azərbaycandır!!🇦🇿🇦🇿🇦🇿,2
Eşg olsun bizim Prezidentmizə !,2
Eşq olsun prezdentimize,2
Başa düşmədim Xankəndi ermənilərin mi şəhəridir ki?,1
"BƏS BƏZİ AĞZIGÖYÇƏKLƏR DEYİRDİ RUS VERMİYƏCƏK?.... BƏS NOOOOOLDU?......
YAŞASIN CƏNAB ALİ BAŞ KOMANDAN.",2
Cənab Prezident Siz Bizim Fəxrimizsiz 👍👍👍👍👍👍👍👍👍👍,2
Çox şükür!,2
Elçibəy özünə düşmən qazandı,1
"Halal olsun,şəhid vermədən aldı qalan rayonları,bəzilərinə asan gəlir,oturublar evdə əmrlər verirlər,sən prizdentdən çox biləcəksən??",2
Mənşəyi bilinməyən erməni küçüyləri. Baxın😁,1
Var olsun dünyaya meydan oxuyan Azərbaycan Türkiyə qardaşlığı.,2
Eziz prezzdentimiz çox saq olun var olun ulu tanrım qorusun sizi AMİN,2
Cənab ürəydi💪🤝👍🇦🇿🇦🇿🇦🇿🇹🇷,2
Alah prezetimizi qorusu sehidlerimizin qani yerde qalmayacaq,2
Xankəndi  Xocalı  Xocavənd ?,1
Allah Qarabağı o günə qoyanların ömrünnən kəsib İlham Əliyevə versin.Dünya durduqca durun.Yazıqdı bu camaatitgi olmasın artlq.,1
xankendinnen qarabağdan bir söz demir,1
Cənab Prezident Xankəndinində məsələsini tezliklə həll edin getsin.👍👍👍,2
"Fəxr eliyirəm ki... 😊

Azərbaycanlıyam... 🇦🇿
Belə super ölkə prezidemtim var... 😎",2
Canım Ali baş komandanım,2
Yawasin cenab Prezident.Yawasin Azerbaycan,2
".ogulsan Sukur Allaha ,gozumuzaydin,insallah men dekabrin1 ni bayram edecem ,butun torpaqlar azad olduqdan sonra,🙏🙏🙏🙏",2
İlham əliyev xankəndi şəhəri xocalı xocavənd rayonlari bizimdir,2
Əsl Tarixi sərkərdə daim bu dovletin başinda olasiz Cenab🇦🇿,2
Aa yoxe rus kimdi agalig edir bizim esgeri heribi kolonu muwayide edir he,0
"dəyqəsində DİQQƏT , kim nə başa düşdü ordan , "" Biz onların Xankəndi şəhərini dağıda bilərdik , amma dağıdmadıq "" bir adam mənə başa salsın bu nə deməkdi , bilən var nə söhbətdi ?",1
"Eşq olsun müzəffər Azərbaycan ordusuna və üç rəngli Azərbaycan bayrağına,yaşasın bütov Azərbaycan,yaşasın gözəl Azərbaycan xalqı😍👍👌👏🎊🎉",2
"🇦🇿🇦🇿🇦🇿 güclü ölkə, güclü prezident! yaşasın Azərbaycan! çox sağ olun cənab prezident!",2
Ermenler qaydire hec azerbaycan dan bele sorusmurlar ve bizim icazemiz olmadan xankendi ne qaydir kutlevi ama bizim qacqinlar 10 ilden sonra qaydacag minlara gore ve o vaxda qederde ermeni rusla birge yeniden zeft edecek rusu olkeye buraxmag xeyanetdir,0
Mamasi kardsyan atasi conisins olanin ogluda hec vaxt gormeyeceyi ferrari masini kimi farsajla qaciblar,1
XANKENDI onlarin seheri deyil Ilham Eliyev. Qus buraxma.,1
Yaşasın AZƏRBAYCAN! 🇦🇿🇦🇿🇦🇿,2
Allah haqqi ele bil qalan 5 rayonu ermeniye satan menem,0
Bayragi Direkden endir qatda..... sohbeti lezzet eledi😂 Yawa Cenab Prezident💪😍,2
Öz adını ermənistana qoyma...,1
Butun AGDAMLİLARİ ÜREKDEN TEBRİK EDİREM YAŞASİN CENAB PREZİDENTİMİZ💙❤💚,2
Var ol cənab Ali Baş Komandan,2
Saqol Reis,2
Bir dòvletin başinda merd insan oturubsa o dòvletin òlusude diriside merd  olar allah bu milleti qorusun başimizda şerefnen duran ilham eliyevi,2
2020 nin sonunda yaxshi xeberle yad edeceyik CAN ALI BASH KOMANDAN SENI OPURUK BAGRIMIZA BASIRIQ CORONADA XALQLA SIZIN ARANIZA GIRE BILMEDI,2
Iran haqqinda menfi fikir surenler bir defede dusunsunler ,1
Xankendi yolu cunki ruslarda olacag lacin yoluda hemcin muyen vaxdan sonrada acilmayacag,1
"bəyənməyənlər! çağırın başbilən,savadlı,ağzından dürr tökülənlərinizi, saqqallılarınızı, danışsınlar, biz də feyziyab olaq. məsələn, orduxanı",0
Сənab Ali Baş Komandan allah sizi qorusun.Azərbaycan dövləti var olduqca siz var olasınız.Yaşasın  Azərbaycan Respublikasının  prezidenti CƏnab İlham Əliyev,2
Ela ureyimizden deyilir bu qoluboylarin cavabi verilir .Bizi parcalamaqdi bu alcaqlarin meqsqdi  Damga da ki damgadi  50 il besderidi .Cox qudurmsdular rusun komeyi ile torpaqlari tutdular milletimizi nehv etmek istediler .  Indi veziyyet 90 ci il deyil .Siyaset de superdi Ilham Heyder oglu ile ordu da  Milletimiz de masallah yumruq kimi .Allah turk birliyini qorusun .,1
Süper cənab prezident,2
"Canim milletim xariciler qerb dovletleri ve sapi bizden olan ""balta""larimiz dovletde caxnasma salmaq isteyecek.buna imkan vermeyek.bir olmaq butov olmaq indi her zamankinden daha vacibdi",1
"Mən Afrikada heyvanlarla qalaram,erməni alçağlarla 1 dəgogə qalmaram",0
"Azərbaycanim mənim yaşa! Allah Vətənimi qorusun!Əskərlərimizi Allah qorusun maşaAllah.Şəhidlərimizə Allah rəhmət eləsin Amin.Qərib ölkədədən salam.DİQQƏT! DİQQƏT!  Yazin da çatsin lazimli instansiyalara Bakida ev alan ərəbləri də yoxlasinlar, olar da siriyadan ,livannan qələn ermənilərdi ,qördünüzdə məndə Bakiyda olanda şübhələnmişdim, onlar illah kişiləri erməni kimi di,bu 30 ildə Bu ölkədə erməmiləri yaxşi tanidim!Turist olmasa da ,qəlməsələrdə indi,qalanlar ki var, onlar qəstnən elə bil eyni halda şəhəri evləri zibilliyə cevirirdilərsə.düşünmürsüz ki 10 ailədən 2 -si pinti ola bilərsə, daha hamisi yox.Elə bil nifrət dərəcədə öyrədiblər ,qedin belə edin pul tökün,paralel zibilliyin küçələri başqa ölkənin turustləri şəhəri bəyənməsin.Bəs bizim qaninlari cəlb etmə??? bu plan olsa da paxilliğdi ,və bulari düşmən edə bilər.İnanmayin olara saxta pasport düzəltmək 21 əsrdə cətin deyil.Bəs bizdə yaşayan ermənilərdə şpion ola bilər... xariçdə öz soydaşlariyla qörüşür???Satkin əsrlər boyu olub.İndi ermənilərin nifrətinin dərəçəsini qördük.Bu nifrəti olarin nə edirsiz edin, dəyişməyəcək! Millət ayiğ olun turislərlə şübhəli olun baxin,fikir verin!Əfsislar ki yerli ərəb dilin bilən ləhcəsini tuta bilər.Evladlari qələçək nəsillərdə olmasin erməniylə münasibət barədə öyrətməy lazimdi ki ölkəmizə yaxin qoymamağ əsrlər boyu.",1
Narahat olmuyun   hòrmetli ilham paşinyaniin krisa sicoul yuvasinda oldugun xoşqedem aşkar edib hal hazirda iş başindadi hansi deşiyden cixartsa talişdar  hemin deşiye xoşunun adin verecey,1
Qarabağ Azərbaycandır.,1
Xankəndi Azərbaycandı XOCALI Azərbaycandı. Ağdərə Azərbaycandı Xocavənd Azərbaycandı. !,1
Yaşasin  Azərbayçan     yaşasin      ordumuz    Azərbayçan   Garabagdır,2
QARABAĞ AZƏRBAYCANDI !,1
Qarabag Azerbaycanin.,1
Ermənilər də bu nitqi izləyir. Dislike qoymalarından aydın görünür.,1
MENDE TEBRIK EDIREM PREZIDENTIMIZI VETENDASLARIMIZI   EEEEEEEEENNNN ESASI  SEHIDLERIMIZE  QARABAGDA YARALALANLARA ARZU EDIREM KI MEMURLAR DIQQET ELESIN HER ZAMAN YANLARINDA OLSUN,2
Cindir milletdi bu ermeni insanligdan kenar.her nov alcagligin remzidi,0
Gorbagor oldu xəritələr ,1
Cenab Prezident Qarabagi aldiz Kisi oglusan.İmdi Azerbaycanin daxilinde olan Ermenilerden kasiblarin torpaglarin alin.Birdefe cixib beyanat versez mem bileni kurklerine bire duser.cixin deyin ki esitmisem kasiblarin pay torpaglarin menimsiyen harinlamislar var onlar tezminat odeyecey nece iller kasiblarin Torpagini zorla menimseyibler,1
"Cenab Prezidentimiz dunyaya birdaha subut etdi ki,Azerbaycan ordusu ve xalqi qarwisinda hec bir quvve dura bilmez.Cenab Prezidentimizle fexr edirik.Qarabag Azerbaycandir.🇦🇿🇦🇿🇦🇿💪🏻💪🏻💪🏻",2
Yaşa prezidentim👍🇦🇿❤️,2
Təkrar təkrar qulaq asmaq istiyirsən,2
Allah Prezidentimi Qorusun.Prezident İlham Əliyevə Cansaqlıqı Arzu Edirəm.Prezident İlham Əliyevə Saqlam Və Xoşbəxt Həyat Arzu Edirəm.Mən Fəxr Edirəmki İlham Əliyev Kimi Prezidentim Var.Allah Rəhmət Eləsin Heydər Babaya.Hər Zaman Qəlbimizdəsən Heydər Baba,2
Ela. Bu danisigi ermenilerin gozune soxmaq lazimdir.,2
"Bizim bırııymızı nezere almadılar, guclu ıradeye maluk olduğmuzu, nezere almadılar, PRESIDENTMIZIN mudrık siyasetını nezere almadılar. YAŞASIN AZERBAYCAN!!!",2
Ilham eliyev bu gunu yox sabahi hem gòrur hem yaşayir muharibeni saxlamaq onun dunya gòruşunnen xeber verdi indi torpaq sevinci paratlar bayramlar  qurtarandan sonra   azerbaycanin agrisiynan acisiynen uz uze qalacagiq allah šehidlerimizi rehmet elesin qazilerimizi cox yerlerde gòrub acilari cekeciyiy   şehidi qazisi olmayanlardi muharibeynen sevinenler derdi derdi olan ceker,2
Bəs Xankəndi?Bəs Xocavənd?Bəs Xocalı?Bəs Ağdərə?,1
Bütün dünyada bütün ölkələrdə müharibə olub düzdü amma tarix boyu bunarin bizə etdiyini faişt alman yəhudilərə etməyib. Ve onlar bizim torpaqlarımızda özünə Devlət edinib biz buna razı deyilik!!!! Biz Xocalını unutmayacağıq biz erməni xalqına düşmənik istəmirik onları nifrət edirik onlara onalar lənət onlara. Xankəndi Ermənistan deyil Xankəndi Azərbaycandı  bizim problem e*mıni xalqı ilədi.,1
Hormetli prezdent yenede xankendinin lacinin xocavendin talehi nece olacaq dile getirmedi.Bes xankendinde yaşayan bizim qacqinlar nece olacaq?,1
"Saq olsun İlham Aliyev !Sizi 100 yaşayin!!! Amin. Sizin kimi Lider yer üzündə tək- tək olur.Yavaş yavaş ,aqilli,təmkinli,müdrük.savadinizla ,qinetikanizdan yaranan siyasətinizlə vətənin adini uca etdiz, daha da inkişaf edəcəyik İnşAllah.Əsas torpaq işğali sizi mən narazi olan millətimi,Bakidan cixib ketmək istiyən cavanlarima deyirdim Qarabağ işğali  ölkəni saxlayirdi,irəli yeriyə bilmirdik.Sən demə mən müdrük danişirmişam.Canim İlham qardaşim 4 yaş böyüksüz mənnən. Hər bir sözünüz sitat di ,yaziram səkillərinizdə bu qizil sitatlri.Qllah sizi qorusun!Mən deyirdim millətimə Bakiya qələndə cavanlara siz vətəndə qalin ,xeyiri bura xərcləyin valah zaricdə əzab yollarla cətinlik cakaçəksiz.Ordada pul hər bir sənətə qedir.Hər qedən varli olmur səf fikirdi.Başqa ölkənin öz sərt zakonlari var,eləcə də firildağlari və kreditlə yaşayirlar yalniz kreditlə.xaricdə cox adam taniyiram.evsiz yaşayirlar ,kirayədə coxu illərlə.",2
"Yaşasın bütün Azərbaycanı xalqı. Cənab prezidentimizlə fəxr edirik. 
Cənab prezidentimiz, əsirlikdə olan igidlərimiz işgəncəyə məruz qalırlar. Onların da geri alınmasını sizdən xahiş edirik. 
Yaşasın möhtəşəm Azərbaycan Türkiyə qardaşlığı. 🇦🇿🇹🇷",2
Cenab prezident Xankendi onlarindirmi beyem niye deyirsizki biz Xankendini istesek daqidardiq ama daqitmadiq bizim xalqimiz Xankendinde yawaya bilmeyecekmi men cox istiyiremki hetta ermeni wagirdlere bele Azerbaycanli muellimler ders kecsin onlar derslikleri ile gelecek nesillerin beynini bulandira bilmesin,1
YAWASIN AZERBAYCAN  QARABAG AZERBAYCANDIR...ALI BAS KAMANDAN VE SENGERDE OLAN ESGERLERIMIZI REBBIM QORUSUN,2
"Biz sizinle fexr edirik Butun dunya ise bize hesed aparir,",2
Butun rayonlari dagdiblar bes evezinde xankendi ni niye verdiz olara he siz zengezuru teleb etmek evezine elave torpag verdiz olara bu ne demeydi soz tapmirig demeye rusu yeritdiz ora neye lazim eydi rus eyer xankendi uje elimizde iydi geri cekil emri verib rusu ora buraxdiz iindide nagilar bawladi yene,0
Avropa birgun azerbaycani yixib suruyecek sizde gorersiz turk olmasaydi rus coxdan azerbaycani surumuwdu rus azerbaycana coxsan girmey isteyirdi axirki istediyne catdi,0
"Ilham bey torpaqlardan arxayiniq ermenilerin   28 il bize cektirdiylerin sen  iki aya  onlara layiq olan sòzderi còmce qaşignan  paşinyankimilerin agzina verdin 
Senin  onlarcin didiyin sòzlercin  serhede ehtiyac yoxdur milletin adinnan senin sòzun tez catir",2
Halaldi size ve esgerlerimize.,2
"Indi  Rusdarinda 🇷🇺 Ermenilerinde 🇦🇲  Iqtisadi   Veziyeti  Cooox Pisdi   ‼️‼️  
Ona  göre  bizim  büdcemizin Hesabimina Yaşatmaqdi  Meqsedleri Ordaki  
Terorist  , 
Bize  gülle  atmiş  ,  ",0
Erməni ayılsa üstümüzə çıxacaq. Əslində biz ayılmalıyıq. Nə qonşuluq Xankəndi bizimdir Dağlıq Qarabağ bizimdir niyə orda erməni yaşasınki? Yaşayırsa ancaq Azərbaycan ərazisində yaşasınlar qonşu kimi Qarabağda niyə yaşasınlar ki belə çıxır ki Qarabağ onlara qalır?,1
.indi deputatlar prezdentimize orden  vermək istəyir siz narahat olmayın prezdentimize ən böyük ordeni xalq verir prezdentimiz də görür xalq onu necə sevir sizdən fərqli olaraq təmənnasız sevgi siz narahat olmayın yaşa cənab prezdentim kövrək ürəkli prezdentim,1
Sizə bir Ağdamlı kimi təşəkkür edirəm.,2
İnsallah Xocalinin Xocavendin Lacinin ve qalan seher ve kendıerini işğaldan azad olnuma xeberinide ysxin gunlerde de alarik,1
cenab prezident xankendini niye almadiq? Turkiye niye sulhmeramli olaraq istirak etmir? Xankendide idareetme kimde olacaq? Ermeniler hansi statusla xankendide yasayacaqlar? ve s ve s. insanlariizi inciden suallara cavab vere bilersinizmi? tesekkurler. Varolun.,1
Erməni ilə dostluq edəcək olan Azərbaycanlı indiden deyirəm Xoclıdakı balaca uşağın qanı sənə haram olsun. Xocalıda pəncərə tikilən uşağın qanı sənə haram olsun lənət həmişə üzərinə olsun!,0
sizi aldişdiyiriq heqiqeten size eşk olsun sizi biz sox sevdiy 💪💪💪🙏🙏🙏🇦🇿🇦🇿🇦🇿 yaşasin azerbaycan yaşasin esgerlerimiz yaşasin ilham eliyev heyder oqlu,2
"Cənab  Prezident   sevirik  Sizi.Hər  kəliməniz, hər  baxışınız  bizim  üçün çox dəyərlidir.ALLAH   Sizi  və Azərbaycanın  xalqını  qorusun.",2
Cenab prezdent yer sey super gedir ve getdi xayis edirik bu karantini legv edin xayis edirik inan cox sixiliriq isimizden gucumuzden oluruq cox pis bir gunler keciririk xayis edirik leg edesiniz,2
😃😃 buk bayragi qoy cibine get qoy beline,1
Esilerimizde geri alınsa yaxşı olardı.axi olar əzab görürlər,1
Allah qorusun esgerlerimizi.🙏🇦🇿,2
saq ol Sarbasf kursu,2
ALLAH SİZİ Qorusun amin,2
Bravo aslanim lacin lacin insalah aslanlarim benim Allah korusun insalah,2
Allah sehidlerimize rəhmət eləsin amin 😥 qanıniz yerdə qalmayacaq 💪,2
Qarabağ Azerbaycan dı Amin inşallah Düşmene Ölüm Amin Allah Şehitlerimizi rahmet eylesin mekanı cennet olsun inşallah,2
Allahim sənə min şükürlər olsun halal olsunallah əsgərlərimizi abi səni qorusun inşallah,2
Qarabağ Azerbaycan dı Amin inşallah Düşmene Ölüm Amin t,2
Allah sukur Allah korusun aslanlarim,2
Allah hemişe sìzi sevindirsin,2
Şad xəbər olun!,2
Allahım esgerlerimizi qorusun!,2
INWALLAH,2
Qurban Allaha olmalıdır!!!Cahil olmayın!Bilirəm sevincdəndi.,2
Alhamdulillah shukur ya RABBIM,2
Allah qorusun,2
EŞQ OLSUN ORDUMUZA ALİ BAŞ KOMANDANA,2
Caan Azeribaycan esgərləri Allah sizləri qorusun sağsalamat qayıdın inşa Allah Amin Allah sizdəndə razı olsun serbəst kürsü,2
"Urrrraa, Urrrrrraaaa",2
MasAllah,2
"Cok gözel duygulu,sagolasuz qardaşlar",2
ogulsuz.fexr edeirem siznen.,2
Size qurban olum❤️❤️❤️❤️,2
Elhamdurullah cok sukur rabbim allah yarve yardimciniz olsun aslanlarim,2
Patronu boşa harcama əsgər ...digalarin başına yağdır o güllələri,0
Bura wuwa deyil axi inwallah tezlikle ordumuz olar wuwada,2
SübhanAllah...Allah qorusun,2
Yawasln serkerdemiz vesag qolu olan wanll ordumuz .,2
Allah sizderi qorusun Azərbaycan əskəri,2
"Aiiahim,bir vetenimizi,bir de veten sevdamizi bize cox gorme!",2
Şəhərdi?,1
Sizin kimi oğlu olan anaların nə qəmi?,1
Salam 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🖖🖖,1
Qardeşim inşallah seni şuşada bir yerde qurban keselim.,2
Görüntüdeki askerle normal savaşçı askerler değil bunlar Türkiye’nin yetiştirdiği özel kuvvetler personelleri,1
Bura xankendinin Susan kendidr. Minetdarig size Serbest Kursu . var olun.,2
Allaha Hemd olsun Şükür Allaha.,2
var Türk kardeşlermiz her zaman bizim yanınzdasız 🇹🇷❤🇦🇿,2
Ay maşallah.nə gözəl xəbər nə gözəl səslər.tifağın dağılsın ay erməni ay rus.şuşalı qarabağlı deyiləm amma 1 azərbaycanlı kimi illərdiki bu xəbərləri gözləyirdik.ya rəbbim əsgər balalarımızı millətimizi özün qoru.haqqı nahaqqa qurban verməyən gözəl allahım,2
Allah  bütün  edgerleri  qorusun.Allah  onlardan  razl  olsun.,2
Şükür ALLAHA SERBEST KÜRSÜ,2
Can allah sizi gorusun,2
"Bura Şuşikənddir, Şuşa yox.",1
Görmek duymak bilmek hatırlamak gerekir Tebrikler teşekkürler Allah razı olsun Allah yar ve YARDIMCINIZ olsun Laçin koridoru alınırsa Şuşa da alınır denmiştir inşallah Şuşa alındı haberi gelecektir gelmiştir Azerbaycan ordusu Ermenistan askeri hedeflerini imha etmektedir Türkiye desteği ile Azerbaycan ordusu güç ve moral kazanmıştır Azerbaycan Dağlık Karabağ işgalden kurtulana kadar taarruz devam etmelidir Allah yar ve YARDIMCINIZ olsun,2
Allah sizi var eləsin Naxşıvan balaları. Haqqınızı halal edin.,2
"Yaşa, Yaşa, çox Yaşa... Ey Şanlı TURAN Ordumuz!!! ✊🇦🇿✊🇹🇷✊🇵🇰✊...",2
Bunu niye paylasirsiz axi esgerimize tehluke ola biler?,1
can size qurban olum can balalar can,2
Gözün aydın azerbaycan xalqı.alah esgerlerimizi qorusun.şehidlerimizin qarşısında baş eyirik.,2
